Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 07:00:00,08/07/16 08:00:00,5261113
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 07:00:00,08/07/16 08:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 07:00:00,08/07/16 08:00:00,2044
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 07:00:00,08/07/16 08:00:00,454204
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 07:00:00,08/07/16 08:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 07:00:00,08/07/16 08:00:00,304
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 08:00:00,08/07/16 09:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 08:00:00,08/07/16 09:00:00,472294
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 08:00:00,08/07/16 09:00:00,5313460
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 08:00:00,08/07/16 09:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 08:00:00,08/07/16 09:00:00,2193
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 08:00:00,08/07/16 09:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 08:00:00,08/07/16 09:00:00,684
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 08:00:00,08/07/16 09:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 08:00:00,08/07/16 09:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 09:00:00,08/07/16 10:00:00,441417
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 09:00:00,08/07/16 10:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 09:00:00,08/07/16 10:00:00,5184977
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 09:00:00,08/07/16 10:00:00,2064
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 09:00:00,08/07/16 10:00:00,836
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 09:00:00,08/07/16 10:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 09:00:00,08/07/16 10:00:00,304
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 09:00:00,08/07/16 10:00:00,304
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 09:00:00,08/07/16 10:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 10:00:00,08/07/16 11:00:00,684
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 10:00:00,08/07/16 11:00:00,5369022
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 10:00:00,08/07/16 11:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 10:00:00,08/07/16 11:00:00,2029
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 10:00:00,08/07/16 11:00:00,466732
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 10:00:00,08/07/16 11:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 10:00:00,08/07/16 11:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 10:00:00,08/07/16 11:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 10:00:00,08/07/16 11:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 11:00:00,08/07/16 12:00:00,760
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 11:00:00,08/07/16 12:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 11:00:00,08/07/16 12:00:00,2011
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 11:00:00,08/07/16 12:00:00,5286831
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 11:00:00,08/07/16 12:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 11:00:00,08/07/16 12:00:00,455766
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 11:00:00,08/07/16 12:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 11:00:00,08/07/16 12:00:00,304
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 11:00:00,08/07/16 12:00:00,304
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 12:00:00,08/07/16 13:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 12:00:00,08/07/16 13:00:00,836
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 12:00:00,08/07/16 13:00:00,2076
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 12:00:00,08/07/16 13:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 12:00:00,08/07/16 13:00:00,5261580
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 12:00:00,08/07/16 13:00:00,453489
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 12:00:00,08/07/16 13:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 12:00:00,08/07/16 13:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 12:00:00,08/07/16 13:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 13:00:00,08/07/16 14:00:00,452283
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 13:00:00,08/07/16 14:00:00,2049
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 13:00:00,08/07/16 14:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 13:00:00,08/07/16 14:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 13:00:00,08/07/16 14:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 13:00:00,08/07/16 14:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 13:00:00,08/07/16 14:00:00,5266830
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 13:00:00,08/07/16 14:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 13:00:00,08/07/16 14:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 14:00:00,08/07/16 15:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 14:00:00,08/07/16 15:00:00,2059
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 14:00:00,08/07/16 15:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 14:00:00,08/07/16 15:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 14:00:00,08/07/16 15:00:00,5181828
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 14:00:00,08/07/16 15:00:00,441571
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 14:00:00,08/07/16 15:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 14:00:00,08/07/16 15:00:00,304
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 14:00:00,08/07/16 15:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 15:00:00,08/07/16 16:00:00,1993
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 15:00:00,08/07/16 16:00:00,462207
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 15:00:00,08/07/16 16:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 15:00:00,08/07/16 16:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 15:00:00,08/07/16 16:00:00,5338788
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 15:00:00,08/07/16 16:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 15:00:00,08/07/16 16:00:00,684
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 15:00:00,08/07/16 16:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 15:00:00,08/07/16 16:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 16:00:00,08/07/16 17:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 16:00:00,08/07/16 17:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 16:00:00,08/07/16 17:00:00,5265056
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 16:00:00,08/07/16 17:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 16:00:00,08/07/16 17:00:00,449578
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 16:00:00,08/07/16 17:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 16:00:00,08/07/16 17:00:00,304
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 16:00:00,08/07/16 17:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 16:00:00,08/07/16 17:00:00,2073
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 17:00:00,08/07/16 18:00:00,5258968
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 17:00:00,08/07/16 18:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 17:00:00,08/07/16 18:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 17:00:00,08/07/16 18:00:00,836
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 17:00:00,08/07/16 18:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 17:00:00,08/07/16 18:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 17:00:00,08/07/16 18:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 17:00:00,08/07/16 18:00:00,449433
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 17:00:00,08/07/16 18:00:00,2046
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 18:00:00,08/07/16 19:00:00,5267012
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 18:00:00,08/07/16 19:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 18:00:00,08/07/16 19:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 18:00:00,08/07/16 19:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 18:00:00,08/07/16 19:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 18:00:00,08/07/16 19:00:00,456801
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 18:00:00,08/07/16 19:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 18:00:00,08/07/16 19:00:00,2024
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 18:00:00,08/07/16 19:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 19:00:00,08/07/16 20:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 19:00:00,08/07/16 20:00:00,5282631
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 19:00:00,08/07/16 20:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 19:00:00,08/07/16 20:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 19:00:00,08/07/16 20:00:00,455962
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 19:00:00,08/07/16 20:00:00,304
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 19:00:00,08/07/16 20:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 19:00:00,08/07/16 20:00:00,2046
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 19:00:00,08/07/16 20:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 20:00:00,08/07/16 21:00:00,684
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 20:00:00,08/07/16 21:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 20:00:00,08/07/16 21:00:00,684
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 20:00:00,08/07/16 21:00:00,5113420
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 20:00:00,08/07/16 21:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 20:00:00,08/07/16 21:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 20:00:00,08/07/16 21:00:00,2054
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 20:00:00,08/07/16 21:00:00,438654
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 20:00:00,08/07/16 21:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 21:00:00,08/07/16 22:00:00,304
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 21:00:00,08/07/16 22:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 21:00:00,08/07/16 22:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 21:00:00,08/07/16 22:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 21:00:00,08/07/16 22:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 21:00:00,08/07/16 22:00:00,5371516
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 21:00:00,08/07/16 22:00:00,2060
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 21:00:00,08/07/16 22:00:00,466456
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 21:00:00,08/07/16 22:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 22:00:00,08/07/16 23:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 22:00:00,08/07/16 23:00:00,684
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 22:00:00,08/07/16 23:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 22:00:00,08/07/16 23:00:00,5186424
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 22:00:00,08/07/16 23:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 22:00:00,08/07/16 23:00:00,2010
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 22:00:00,08/07/16 23:00:00,445737
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 22:00:00,08/07/16 23:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 22:00:00,08/07/16 23:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/07/16 23:00:00,08/08/16 00:00:00,5341796
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/07/16 23:00:00,08/08/16 00:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:ChargedBackupUsage,,08/07/16 23:00:00,08/08/16 00:00:00,75708235776
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/07/16 23:00:00,08/08/16 00:00:00,760
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/07/16 23:00:00,08/08/16 00:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/07/16 23:00:00,08/08/16 00:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/07/16 23:00:00,08/08/16 00:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/07/16 23:00:00,08/08/16 00:00:00,463868
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/07/16 23:00:00,08/08/16 00:00:00,304
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/07/16 23:00:00,08/08/16 00:00:00,2055
AmazonRDS,Not Applicable,USW2-RDS:TotalBackupUsage,,08/08/16 00:00:00,08/08/16 01:00:00,2652688613376
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/08/16 00:00:00,08/08/16 01:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/08/16 00:00:00,08/08/16 01:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/08/16 00:00:00,08/08/16 01:00:00,2038
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/08/16 00:00:00,08/08/16 01:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/08/16 00:00:00,08/08/16 01:00:00,5272376
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/08/16 00:00:00,08/08/16 01:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/08/16 00:00:00,08/08/16 01:00:00,455126
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/08/16 00:00:00,08/08/16 01:00:00,836
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/08/16 00:00:00,08/08/16 01:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/08/16 01:00:00,08/08/16 02:00:00,107374182400
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/08/16 01:00:00,08/08/16 02:00:00,608
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/08/16 01:00:00,08/08/16 02:00:00,2035
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/08/16 01:00:00,08/08/16 02:00:00,5181707
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/08/16 01:00:00,08/08/16 02:00:00,684
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/08/16 01:00:00,08/08/16 02:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/08/16 01:00:00,08/08/16 02:00:00,446572
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/08/16 01:00:00,08/08/16 02:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/08/16 01:00:00,08/08/16 02:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/08/16 02:00:00,08/08/16 03:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/08/16 02:00:00,08/08/16 03:00:00,465292
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/08/16 02:00:00,08/08/16 03:00:00,2018
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/08/16 02:00:00,08/08/16 03:00:00,304
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/08/16 02:00:00,08/08/16 03:00:00,107374182400
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/08/16 02:00:00,08/08/16 03:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/08/16 02:00:00,08/08/16 03:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/08/16 02:00:00,08/08/16 03:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/08/16 02:00:00,08/08/16 03:00:00,5355512
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/08/16 03:00:00,08/08/16 04:00:00,684
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/08/16 03:00:00,08/08/16 04:00:00,2082
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/08/16 03:00:00,08/08/16 04:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/08/16 03:00:00,08/08/16 04:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/08/16 03:00:00,08/08/16 04:00:00,454965
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/08/16 03:00:00,08/08/16 04:00:00,5262317
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/08/16 03:00:00,08/08/16 04:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/08/16 03:00:00,08/08/16 04:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/08/16 03:00:00,08/08/16 04:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/08/16 04:00:00,08/08/16 05:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/08/16 04:00:00,08/08/16 05:00:00,2029
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/08/16 04:00:00,08/08/16 05:00:00,5198144
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/08/16 04:00:00,08/08/16 05:00:00,684
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/08/16 04:00:00,08/08/16 05:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/08/16 04:00:00,08/08/16 05:00:00,760
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/08/16 04:00:00,08/08/16 05:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/08/16 04:00:00,08/08/16 05:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/08/16 04:00:00,08/08/16 05:00:00,448469
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/08/16 05:00:00,08/08/16 06:00:00,2050
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/08/16 05:00:00,08/08/16 06:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/08/16 05:00:00,08/08/16 06:00:00,608
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/08/16 05:00:00,08/08/16 06:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/08/16 05:00:00,08/08/16 06:00:00,5366574
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/08/16 05:00:00,08/08/16 06:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/08/16 05:00:00,08/08/16 06:00:00,464843
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/08/16 05:00:00,08/08/16 06:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/08/16 05:00:00,08/08/16 06:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/08/16 06:00:00,08/08/16 07:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/08/16 06:00:00,08/08/16 07:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/08/16 06:00:00,08/08/16 07:00:00,449265
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/08/16 06:00:00,08/08/16 07:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/08/16 06:00:00,08/08/16 07:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/08/16 06:00:00,08/08/16 07:00:00,107374182400
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/08/16 06:00:00,08/08/16 07:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/08/16 06:00:00,08/08/16 07:00:00,5194005
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/08/16 06:00:00,08/08/16 07:00:00,2027
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/08/16 07:00:00,08/08/16 08:00:00,304
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/08/16 07:00:00,08/08/16 08:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/08/16 07:00:00,08/08/16 08:00:00,466834
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/08/16 07:00:00,08/08/16 08:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/08/16 07:00:00,08/08/16 08:00:00,304
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/08/16 07:00:00,08/08/16 08:00:00,2065
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/08/16 07:00:00,08/08/16 08:00:00,684
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/08/16 07:00:00,08/08/16 08:00:00,107374182400
